video id, added date, description, title, user id
2646278f-14bd-11e5-88ea-8438355b7e3a,2012-04-27,"NoSQL is addressing some tough challenges that businesses have harnessing big data and consequently it's growing like a weed in the enterprise. But this is ...","Webinar: Top 5 gotchas that prevent NoSQL from meeting business goals",10d5c76c-8767-4db3-8050-e19e015b524c
2646283a-14bd-11e5-9495-8438355b7e3a,2011-12-29,"David Weinstein - Cassandra at Adobe DataStax, the commercial leader in Apache Cassandra, along with the NYC Cassandra User Group, NoSQL NYC, and ...","Cassandra NYC 2011: David Weinstein - Cassandra at Adobe",10d5c76c-8767-4db3-8050-e19e015b524c
264628d9-14bd-11e5-ad85-8438355b7e3a,2012-10-30,"Eric Lubow, CTO of Simple Reach and DataStax MVP for Apache Cassandra, examines the types of applications that are suited to be built on top of Cassandra.","C*ollege Credit - Is My App a Good Fit for Apache Cassandra",10d5c76c-8767-4db3-8050-e19e015b524c
26462970-14bd-11e5-b911-8438355b7e3a,2012-08-20,"Session: Lightning Talk #4 - DataStax Enterprise Speaker: Robin Schumacher (DataStax)","C* 2012: Lightning Talk #4 - DataStax Enterprise (Robin Schumacher, DataStax)",10d5c76c-8767-4db3-8050-e19e015b524c
26462a0f-14bd-11e5-89a8-8438355b7e3a,2013-09-13,"In today's environment, you must serve your customers with uptime (all the time) availability, plus hidden benefits like state-of-the-art fraud detection and ...","Webinar: How Much Money Do You Lose Every Time Your Ecommerce Site Goes Down?",10d5c76c-8767-4db3-8050-e19e015b524c
26462aa6-14bd-11e5-9b96-8438355b7e3a,2015-06-11,"DataStax announced the general availability of DataStax Enterprise 4.7 (DSE 4.7), the leading database platform purpose-built for the performance and ...","Webinar: DSE 4.7, The Complete Distributed Database Platform",10d5c76c-8767-4db3-8050-e19e015b524c
26462b3d-14bd-11e5-9404-8438355b7e3a,2011-03-14,"DataStax customers are solving their big data challenges with Cassandra, and the company behind Cassandra - DataStax.","DataStax Customer Testimonials",10d5c76c-8767-4db3-8050-e19e015b524c
26462bd1-14bd-11e5-90fb-8438355b7e3a,2012-08-20,"Session: End-to-end Analytic Workflows With Cassandra Speaker: Jeremy Hanna (DataStax) Description: As more data is stored in Cassandra, performing batch ...","C* 2012: End-to-End Analytic Workflows with Cassandra (Jeremy Hanna, DataStax)",10d5c76c-8767-4db3-8050-e19e015b524c
26462c73-14bd-11e5-818e-8438355b7e3a,2012-08-20,"Session: Virtual Nodes -- Operational Aspirin Speaker: Sam Overton (Acunu) Description: This talk will explain the concept and implementation of virtual nodes ...","C* 2012: Virtual Nodes - Operational Aspirin (Sam Overton, Acunu)",10d5c76c-8767-4db3-8050-e19e015b524c
26462d07-14bd-11e5-9f68-8438355b7e3a,2014-08-28,"Looking to strengthen your expertise of Cassandra and DataStax Enterprise? This DataStax Training Webinar provides an overview of what you need to get the ...","Webinar: DataStax Training - Everything you need to become a DataStax Rockstar",10d5c76c-8767-4db3-8050-e19e015b524c
26462d9e-14bd-11e5-a04b-8438355b7e3a,2012-01-03,"Ilya Maykov - Scaling Video Analytics with Cassandra Ilya Maykov is an engineer on the analytics team at Ooyala, the video technology company powering the ...","Cassandra NYC 2011: Ilya Maykov - Scaling Video Analytics with Cassandra",10d5c76c-8767-4db3-8050-e19e015b524c
26462e33-14bd-11e5-919f-8438355b7e3a,2014-02-21,"Data security is an absolute requirement for any organization -- large or small -- that handles debit, credit and pre-paid cards. But navigating, understanding and ...","Webinar: Don't get caught in a PCI pickle: Meet compliance and protect payment card data",10d5c76c-8767-4db3-8050-e19e015b524c
26462f11-14bd-11e5-9739-8438355b7e3a,2012-09-13,"In the first of our bi-weekly C*ollege Credit series Aaron Morton, DataStax MVP for Apache Cassandra and Apache Cassandra committer and Robin ...","DataStax C*ollege Credit: What and Why NoSQL?",10d5c76c-8767-4db3-8050-e19e015b524c
26462fba-14bd-11e5-8eca-8438355b7e3a,2011-12-29,"Chris Burroughs is a developer at Clearspring Technologies where he works on the Data and Analytics team. There he wrestles with the black art of JVM tuning, ...","Cassandra NYC 2011: Chris Burroughs - Cassandra at Clearspring",10d5c76c-8767-4db3-8050-e19e015b524c
26463059-14bd-11e5-86c1-8438355b7e3a,2012-10-03,"","Customer Testimonial: Matt Stump (SourceNinja)",10d5c76c-8767-4db3-8050-e19e015b524c
264630e6-14bd-11e5-ac72-8438355b7e3a,2013-08-16,"The definition of eCommerce has totally changed, expanding from a purely retail perspective to mean the place where your customers meet you online."","Don't Let Your Shoppers Drop; 5 Rules for Today's eCommerce",10d5c76c-8767-4db3-8050-e19e015b524c
2646317d-14bd-11e5-bb71-8438355b7e3a,2011-12-29,"Robin Schumacher - Cassandra: The Foundation of Today's Enterprise Data Stack Robin Schumacher is Vice President of Products for DataStax. Robin has ...","Cassandra NYC 2011: Robin Schumacher - Cassandra: The Foundation of Today's Enterprise Data Stack",10d5c76c-8767-4db3-8050-e19e015b524c
2646321c-14bd-11e5-b370-8438355b7e3a,2012-08-20,"Session: Take Any App to the Cloud of Your Choice Speaker: Uri Cohen Description: The massive computing and storage resources that are needed to support ...","C* 2012: Take Any App to the Cloud of Your Choice (Uri Cohen, GigaSpaces)",10d5c76c-8767-4db3-8050-e19e015b524c
264632b3-14bd-11e5-a429-8438355b7e3a,2014-11-08,"In online residential and commercial real estate, even fractions of seconds in response times affect customer satisfaction and conversion to revenue. The need ...","Webinar | How Clear Capital Delivers Always On Appraisals on 122 Million Properties with DataStax",10d5c76c-8767-4db3-8050-e19e015b524c
d86128d5-92da-1c51-b97e-832ebc8a2d2a,2015-04-21 16:01:18+0000,"Data Access is the first step of data science workflow. Azure Machine Learning supports numerous ways to connect to your data. This video illustrates several ...","Getting and Saving data in Azure Machine Learning Studio",34639f0d-ebb5-43cd-afb6-bd269e2e182a
b3cee0b7-6a02-1dd3-8e33-13320ac150d7,2015-03-04 00:00:02+0000,"Here's Pokey the Great being just a bit slow. He starts eating some weeds at the end. Check out our site: www.grumpycats.com New Tshirts at: http://www.tshir...","Pokey Being a Little Slow - Grumpy Cat",78be4582-c80e-419d-80d7-1c68b7a8eef1
afc64520-ec0c-15f1-a871-cc6e12177ecf,2014-03-27 08:01:24+0000,"Massively scalable, always on, and ridiculously fast. Apache Cassandra is the database chosen by Apple, Netflix, and 30 of the Fortune 100 to power their ...","Getting Started with Spark & Cassandra",b5e2274f-52b9-4462-b58a-c58d88ae8a44
33d41f46-b67e-18c2-9250-f1d448edde60,2015-02-15 00:00:01+0000,"","Hanselminutiae LIVE 15 - A LIVE recording of the Hanselminutes podcast with Richard Campbell",ce82076b-d91b-4249-9cf3-77dca4d5851a
352f3b6c-38d7-1c8d-b222-623ba1f44ec1,2015-03-29 08:00:03+0000,"A parole officer uses an unconventional technique to connect to one of the convicts under his charge.\n\nWatch more Key & Peele: http://on.cc.com/1mUG14C","Uncensored - Key & Peele - Little Homie",9b4b3e28-4f75-471c-95d8-a1cf3d1d4f04
f5f3e3ec-68b2-1b80-b4ad-dfcbfa559175,2015-01-27 08:00:00+0000,"A prisoner (Kenan Thompson) pleads his case but the parole board is not so easily swayed, especially because of his cannibalism. Get more SNL on Hulu Plus: ...","Parole Board - Saturday Night Live",871f8fb6-e51d-40be-9c1a-6cb6b3e9489c
d45ea781-4785-1b2c-87c5-c86f1b8fed2a,2015-02-26 08:00:01+0000,"Learn how to use DocumentDB's Hadoop Connector to use DocumentDB data for a Hive job on Azure HDInsight. Need more information? Visit our tutorial.","User Azure DocumentDB Hadoop Connector with Azure HDInsight",91379df3-69f7-4e73-9db8-fdf3c701ec8d
d2d6873d-73c9-13d8-abcd-a9c561e80b7f,2015-02-07 08:00:03+0000,"This demonstration focuses on extending the datacenter to the cloud using a technique called network virtualization. System Center 2012 SP2 allows you to ...","Datacenter and private cloud management: Network Virtualization",5335906c-7034-40a1-98ac-25219616261d
ed78be0b-f379-1265-be8b-3f167506795f,2015-02-09 08:00:01+0000,"Speakers: Gary Stewart & Christopher Reedijk, Advisory IT Specialists at ING Many financial institutions have discovered NoSQL databases. Some of them are ...","ING: Apache Cassandra at ING — Testing the Waters Consistency Required!",aecbe17d-e0b6-4acb-9ae4-65e2ecce9c55
0c4c1ef6-ccb4-1b05-bc73-48cf8725d3b4,2015-04-04 08:00:33+0000,"Koko WatchOut (Dwayne Johnson) gets a little too personal while trash talking opponent Trashyard Mutt (Bobby Moynihan) during a promo shoot. Download the ...","WWE Promo Shoot - SNL",dfa56e88-72c2-4f35-b5a4-2f3e1f79d85f
06d40892-b93e-1d36-b16d-335cfcb8ee98,2015-02-12 08:00:00+0000,"database log horizon, database tutorial, database design, database normalization, database administrator, database song, database man with a mission, ...","Ladies Who Code Manchester  Cassandra   A Distributed Database",8403a296-773e-4e80-90a4-07a9aacea725
b86a6709-95ae-1b02-8a00-97525c7132b0,2015-04-15 16:00:01+0000,"Windows 10 Technical Preview - Tour of Changes in Build 10049 + Project Spartan! This is a new build on the fast ring of the Windows 10 Technical Preview.","Tour of Changes in Windows 10 Technical Preview 10049 + Project Spartan!",43b00d15-e106-4f29-b2d9-6d2bc9b1268d
3835d56a-94c1-1294-b195-4917f6daa1ae,2015-02-25 08:00:00+0000,"President Obama's attempt to address his fellow Democrats gets hijacked when Luther starts freaking out about drones.\n\nWatch more Key & Peele: http://on.cc.com/1GMNut5","Uncensored - Key & Peele - Obama & Luther - Addressing the Critics",d040cd38-67aa-46f9-9a1a-57ca85697e1c
8522b4a7-3b38-10d1-8ff3-0155f20f3a73,2015-01-17 00:00:00+0000,"Watch Grumpy Cat's Worst Christmas Ever November 29th at 8/7 central on Lifetime. TheWorstMovieOfAllTime.com Design by TheNewBlank.com Music by ...","Grumpy Cat Limited Production Card",ac5dcd97-d9d3-4a53-b2cd-25644a87ed1a
76af4d43-f5da-1416-bd2b-4420541de6e6,2015-03-18 16:00:02+0000,"A Nazi mission to secure a hotel gets sidetracked when the commander begins talking about the time he saw Hitler.\n\nWatch more Key & Peele: http://on.cc.com/ZwxdaO","Key & Peele - Awesome Hitler Story",9453a3bd-d74b-4824-bcaa-e0ab9e9fa31e
b2a4c946-0f05-116d-b42f-bd64b4e42a67,2015-01-16 23:03:47+0000,"The sample Wildlife video that comes with Windows 7.  Testing upload functionality of this live demo.","Wildlife Upload Test",28552c6a-667b-4724-a784-236b2721722f
20d76ef7-f5de-1d7a-a90d-3232b953aa6a,2015-02-04 16:00:00+0000,"Watch Subramanyam For Sale Teaser. Starring Sai Dharam Tej & Regina Cassandra. This movie is Directed by Harish Shankar and Produced by Dil Raju.","Subrahmanyam For Sale Teaser - Sai Dharam Tej, Regina Cassandra, Harish Shankar",d7de4c23-c943-46d5-bf1b-9057b6b85696
7e0ea76a-97c9-1707-a2bf-0628daf4ee79,2015-03-08 16:00:01+0000,"For Watching 12 Monkeys Season 1, Episode 8. Click This Link : ▻ http://watchmovietv.net/9c652 ◅ 12 Monkeys - Season 1, Episode 8: Yesterday - TV.com 12 ...","12 Monkeys Season 1, Episode 8 Released",ad1fc68f-1a56-458f-8410-e80f20a7b8f5
b6bce92f-bb84-1451-acf8-2a08f19e78aa,2015-01-18 00:00:01+0000,"Funny Videos 2015 - Funny Fails - Funny Cat Video - Funny Cats - Funny Vines - Funny Animals Subscribe for more funny talks videos! :) Fail compilation, funny ...","Funny Videos 2015 - Funny Fails - Funny Cat Video - Funny Cats - Funny Vines - Funny Animals",4e492c1f-189e-4714-98f4-975a3b6f1406
f4467818-008e-1b77-b5e3-27558f222dcb,2015-04-17 08:00:01+0000,"Here's My another video of funny cats playing fighting running and having fun. cute cats are adorables, i think so, this is why i want to share this funny cat video ...","Lovely Little Cats And Kittens - Cat Vines Compilation 2015 - Funny Cat Videos - Cats Fighting",84d56a5a-c766-4611-abe7-e796f6d77a56
b62c07c9-263e-14af-84ad-d11fc07b6fce,2015-04-08 22:48:29+0000,"Meetup in Chicago setup before the show.","Chicago Microsoft Meetup Setup",9239d243-5ccd-418f-8982-c81382d33f72
94496a2c-d148-192c-8280-98159d93cfd0,2015-02-05 08:00:00+0000,"Watch how Zespri International, the most successful marketer of kiwifruit on the planet, moved its business-critical SAP systems to Microsoft Azure after its ...","Kiwi Grower Prunes Costs, Defends Business from Disasters by Runn",525471d6-d289-48bc-928c-305ad5337612
830d4582-2a5c-1593-bfcc-aaed33fc15b4,2015-01-29 08:00:00+0000,"Your datacenter can be bigger, faster and more agile when you extend it to the cloud with Microsoft Azure. Watch this video to see how: http://po.st/yYRUqd.","Supercharge your Datacenter",31d15c0d-7efd-4c72-8a28-029829f4ebf4
d95cb296-d60e-1c30-8e52-eb22b23f53c9,2015-03-23 16:00:03+0000,"Subscribe to TRAILERS: http://bit.ly/sxaw6h Subscribe to COMING SOON: http://bit.ly/H2vZUn Like us on FACEBOOK: http://goo.gl/dHs73 Follow us on ...","Mission: Impossible Rogue Nation Official Teaser Trailer (2015) - Tom Cruise Action Sequel HD",0e1b176f-87e2-4439-bfe5-bec07e836811
0ced1b6e-cdbd-1624-b3e0-c78572f4ba0a,2014-11-05 15:27:05+0000,"","test",5a00bf80-9d0f-4126-ba55-43fdd188fbf2
a6a17c6d-866c-18e1-813e-9382a43ad38b,2015-02-14 08:00:00+0000,"New Tshirts at: http://www.tshirtoutlet.com/nsearch.html?query=grumpy+cat.","Grumpy Cat Meows",d0522c4d-b9d1-4dc7-a7ba-bbcc0052cd95
3c63a594-3fca-146d-8c0c-a05efb174660,2015-02-13 09:01:39+0000,"This sessions covers diagnosing and solving common problems encountered in production, using performance profiling tools. We’ll also give a crash course to basic JVM garbage collection tuning. Attendees will leave with a better understanding of what they should look for when they encounter problems with their in-production Cassandra cluster.  This talk is intended for people with a general understanding of Cassandra, but it not required to have experience running it in production.","Diagnosing problems in Production, Like a Boss",10179465-69f1-4279-af56-a35384cc418e
755d11bc-7e19-151e-9170-8c28262b3e52,2015-03-19 16:00:03+0000,"Tutorial Cassandra Query Language CQL commands using cqlsh utility http://fosshelp.blogspot.in/2015/03/tutorial-cassandra-query-language-cql.html The ...","Tutorial Cassandra Query Language CQL commands using cqlsh utility",f4e9bd27-494b-4ece-8b2d-766d09a2bade
6a179b95-ad14-1966-b1b0-e187507c1e53,2015-04-19 08:00:07+0000,"Scott Hanselman talks with Yochay Kiriaty about the new Azure App Service Web Apps. Yochay is going to share how Web Apps helps developers build mission ...","Azure App Service Web Apps with Yochay Kiriaty",040df821-3c3b-46ce-915c-4f8f8f48ade3
3af7853b-482b-1a40-b15a-db5da9521f78,2015-01-16 22:46:43+0000,"Kevin Hart hosts Saturday Night Live with musical guest Sia on January 17, 2015. Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live Get more ...","SNL's Aidy Bryant and Host Kevin Hart Fall in Love",ec8cb82f-dcd8-48fa-983e-d89591def567
9c1471bf-05f1-1df0-95eb-f6727f6cacf8,2015-01-16 22:53:05+0000,"SlideShare: http://www.slideshare.net/planetcassandra/luke-tillman-getting-started-with-data-stax-net-driver-light-code-samples\n\nSo you’ve grabbed the latest 2.0 version of the DataStax C# driver from NuGet.  Now what?  In this talk, Luke will walk you through some of the basics of the C# driver--how to bootstrap the driver and connect to a cluster, execute CQL, and retrieve the results.  Wondering what the difference between a PreparedStatement and a SimpleStatement is?  Not sure what the appropriate lifetime is for a Cluster or a Session object?  What about ADO.NET and LINQ support?  We’ll cover this and more, so that you can get on with building applications on top of Cassandra.  Even if you’re not a C# developer (or think that C# is the handiwork of the devil), many of the concepts we’ll cover will help you get started with the other DataStax drivers as well (Python, Java, and C++).","Cassandra Day Seattle 2014: Getting Started with the DataStax C# Driver",28552c6a-667b-4724-a784-236b2721722f
56cbbe0f-da6a-194f-9d29-96725c9f18f9,2015-03-31 08:00:05+0000,"President Obama is introduced to a group of onlookers after giving a speech, but not everyone receives the same treatment.\n\nWatch more Key & Peele: http://on.cc.com/1mqQOD7","Key & Peele - Obama Meet & Greet",65ac06f6-8ce8-4857-a4ca-d79dd95598d7
ed256346-3fec-1938-9441-e46b401ed7d0,2015-03-29 16:00:02+0000,"Subcribe : http://youtu.be/SKsujei5Pss Funny Video - Funny Cat - Funny - Funny Animals Videos - Funny Dogs 2015 funny cats, funny cats and dogs, funny cats ...","Funny Videos - Funny Cat - Funny - Funny Animals Videos - Funny Dogs 2015",626035d6-1051-44db-b659-331ece282031
4fbbddb2-6bb3-1175-b27b-dcdb4f817eb6,2015-02-26 16:00:01+0000,"In online residential and commercial real estate, even fractions of seconds in response times affect customer satisfaction and conversion to revenue. The nee...","Webinar | How Clear Capital Delivers Always On Appraisals on 122 Million Properties with DataStax",c04d747c-dbb2-490e-86f6-80f72a377814
df625cb6-9322-134d-aa81-4552e0ee6aca,2015-01-21 08:00:01+0000,"","Cat Summer Video Teaser",fc6605d6-d720-43be-bcac-c958d83078ce
c7492464-9350-1140-826e-a321033e8713,2015-02-08 00:00:01+0000,"The reunion begins on February 15 live at 8 p.m. ET on NBC. Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live Get more SNL: ...","SNL 40th Anniversary Special",7559a1bf-1073-4094-b0c7-d10ccbfc6dd2
ece87a83-2cb0-114c-b15a-40e5aa301a7d,2015-04-05 08:00:01+0000,"http://tinyurl.com/71oc1y3qf1c / The Walking Dead Keygen by Hackinger.com When You download this, open and click GENERATE. After 10-20 seconds ...","The Walking Dead Keygen",aecbe17d-e0b6-4acb-9ae4-65e2ecce9c55
102c2a7d-9cb8-13ed-a10d-8f41c6217bf9,2015-04-08 08:00:11+0000,"Speaker: Luke Tillman Company: DataStax You've heard the talks, followed the tutorials, and done the research. You are a font of Cassandra knowledge.","Cassandra Day Atlanta 2015: Building Your First Application With Cassandra",ea39e9f1-8e91-462c-9101-2a077d2c889d
567d3eb3-a9d0-1ee9-bfc6-5e67afb7d99e,2014-11-05 16:14:59+0000,"","Holly wire",b2b3f953-60df-4aa4-b374-eee689f54318
789fc4b1-7469-1fe2-9ac7-b310bbb691ed,2015-03-26 00:00:02+0000,"To ensure its SAP ERP software is available and performing well across its global business, Bekaert Textiles recently migrated its SAP environment from ...","Bekaert\xa0Textiles Scales, Protects SAP With Hybrid Cloud Solution",1b1feef8-0b44-4c8b-89e8-2d4ce858fef8
f3ce02e7-3767-1e0f-8110-18e75709677f,2015-03-04 16:00:01+0000,"After returning from treatment, Rafi tries to avoid temptation in the Rhinos locker room.  \n\nWatch more Key & Peele: http://on.cc.com/1mUG14C","Key & Peele - Slap-Ass: In Recovery",a7d1a068-dd36-46c4-8e4a-ea965c31e521
78d73245-4776-191d-bed5-bf557341ffdf,2015-04-02 08:00:02+0000,"Video Cewek Cantik Nyanyi Lagu Cassandra Cinta Terbaik, Suaranya Merdu ! Cover Song Video Cewek Cantik Nyanyi Lagu Cassandra Cinta Terbaik, ...","Cewek Cantik Nyanyi Lagu Cassandra Cinta Terbaik, Suaranya Merdu ! Cover Song",0fd587dd-6231-423b-a033-0f244c3e6973
b46da1df-1d18-139e-af32-84491be3176c,2015-02-05 16:00:00+0000,"","ASP.NET 5 Community Standup - Jan 6th, 2015",5d150220-1eb7-46c8-a676-5e2707027586
e5721532-fe3c-1ca6-a2ce-aaedf28b2791,2015-03-10 00:00:01+0000,"Cassandra is a critical part of infrastructure that powers various web services at Apple. This session will cover how Apple scaled Cassandra to be used at a ...","Apple Inc.: Cassandra at Apple for Massive Scale",97bf506a-b2dd-4a05-ae8d-521f6d21f745
5f55c21f-e812-1095-871c-d66aa25322fa,2015-02-06 00:00:01+0000,"Libon is a messaging service designed to improve mobile communications through free calls, chat and a voicemail services regardless of operator or Internet a...","Webinar - Migration Best Practices From RDBMS to Cassandra without a Hitch",ec8cb82f-dcd8-48fa-983e-d89591def567
a9a2c9cf-bbfa-1fbd-96bb-f3f2ce15b0a7,2014-11-05 03:42:42+0000,"This presentation covers the eight-month evaluation process we underwent to migrate some of Call of Duty’s core services from MySQL to Cassandra. We will outline our requirements, the process we followed for the evaluation, decisions we made around our schema, configuration and hardware, and some issues we encountered.","Activision Blizzard (Demonware): Deploying Cassandra for Call of Duty ",fd3f7889-fc0c-43db-951c-7b77710898bc
37a76d58-27d0-10c3-af00-e614fe6a0b2f,2015-02-13 01:25:05+0000,"Cassandra Days 2015 LA ","Getting Started with Cassandra",10179465-69f1-4279-af56-a35384cc418e
24153e4f-123d-1cbe-a767-d9a28972a31d,2015-02-18 16:00:00+0000,"Subscribe to TRAILERS: http://bit.ly/sxaw6h Subscribe to COMING SOON: http://bit.ly/H2vZUn Like us on FACEBOOK: http://goo.gl/dHs73 Follow us on ...","The Last: Naruto the Movie Official US Release Trailer (2015) - Anime Action Adventure HD",d620cd62-9103-4cce-af1b-1b0513055b90
e06b559b-3502-1749-947f-52c8ea225c76,2015-02-13 06:50:32+0000,"This is a crash course introduction to Cassandra. You'll step away understanding how it's possible to to utilize this distributed database to achieve high availability across multiple data centers, scale out as your needs grow, and not be woken up at 3am just because a server failed. We'll cover the basics of data modeling with CQL, and understand how that data is stored on disk. We'll wrap things up by setting up Cassandra locally, so bring your lapt","Getting Started with Apache Cassandra and DataStax",10179465-69f1-4279-af56-a35384cc418e
d2296729-bbd1-1e87-8dd8-265d0ba30d04,2015-01-26 16:00:01+0000,"This is a Tour of Changes in Windows 10 Technical Preview 9926, also known as Windows 10 TP2.","Tour of changes in Windows 10 Technical Preview 9926",a14f8596-8674-4c17-b370-33a6c5de07e8
148f2dd7-0a13-17a1-bfe6-aea65d5472c7,2015-01-27 00:00:02+0000,"Funny Cats | Cat videos Compilation # 12 | Funny cat videos 2015 Subscribe: https://www.youtube.com/user/telexangkor Watch more videos from our channel: ...","Funny Cats | Cat videos Compilation # 12 | Funny cat videos 2015",76d048ef-d3e2-43aa-a406-8fde25dede75
18947d35-1fce-1dc9-bcef-81d9c755a1f9,2015-02-24 08:00:01+0000,"Speaker: Roy Bailey, Director of Neo Platform Services at UBS Securities In this talk, Roy will discuss how their large scale client-facing application initi...","UBS Securities: A Journey with Cassandra at UBS Securities",84217f90-af8e-44e2-b722-086d91a489ec
14786325-2499-10a6-8c25-3df41324ccfa,2015-03-16 08:00:01+0000,"Pokey is running from the camera! New Tshirts at: http://www.tshirtoutlet.com/nsearch.html?query=grumpy+cat.","Meet Pokey - Grumpy Cats Brother",0f2a5e96-2061-4ccb-a0a7-c30c251dd91c
7296c29b-2cab-10fe-a4e0-1779d585440d,2015-03-29 00:00:11+0000,"At Comcast we are working on the future of television. Change and innovation are happening more rapidly than ever thanks to the cloud based X1 platform ...","Webinar: Building Blocks for the Future of Television",b29c7398-f5fe-43a4-82fe-cb5e9d5947ca
1f9a1c9f-44a1-153f-902b-67ef66fd7b1c,2015-01-26 08:00:01+0000,"The Voice coaches Blake Shelton, Adam Levine (Taran Killam), Pharrell (Jay Pharoah) and Christina Aguilera (Cecily Strong) take on American Idol judges ...","Celebrity Family Feud - Saturday Night Live",ec8cb82f-dcd8-48fa-983e-d89591def567
0a29f63f-2d6c-10c5-b385-8c55d3dcc2fc,2015-02-24 00:00:01+0000,"Subscribe to TRAILERS: http://bit.ly/sxaw6h Subscribe to COMING SOON: http://bit.ly/H2vZUn Like us on FACEBOOK: http://goo.gl/dHs73 Follow us on ...","Marcus Johns Oscar Red Carpet Recap (2015) - Celebs & Selfies HD",c96ddac8-ad86-4989-b58e-6303df8c018f
a223e4da-9702-1ea0-9375-6befd64ed977,2015-04-11 08:00:01+0000,"SNL host Taraji P. Henson answers questions from fans on Twitter, about everything from how Empire has changed her life to her all-time favorite SNL character.","SNL Host Taraji P. Henson Answers Fan Questions",4c62bb78-3a64-4b2e-948f-3520f75393ce
d3d1afb7-5107-137a-afca-f6fb8c9e3376,2015-01-28 00:00:01+0000,"Speakers: Christopher Reedijk, Advisory IT Specialist at ING & Patrick McFadin, Chief Apache Cassandra Evangelist at DataStax.","Apache Cassandra at ING with Christopher Reedijk, Advisory IT Specialist",65a0e60f-e787-4bca-a690-bcd9ac790749
ef619531-a103-17d0-8d0c-a0a2b41ede2b,2015-02-27 08:00:00+0000,"Subscribe to TRAILERS: http://bit.ly/sxaw6h Subscribe to COMING SOON: http://bit.ly/H2vZUn Like us on FACEBOOK: http://goo.gl/dHs73 Follow us on TWITTER: ...","A Royal Night Out Official UK Trailer #1 (2015) - Sarah Gadon, Emily Watson Movie HD",58e01298-0794-45e3-8fb1-68044c1ccc67
b3328dbb-5e82-1026-ae51-ce63a3971dce,2015-02-17 00:00:01+0000,"DataStax is hiring, Join us! Ready to join a fast paced start-up headquartered in the heart of Silicon Valley? At DataStax we are on the forefront of an incr...","Datastax - Who We Are",a571f1a6-d03b-4766-b98f-7bcc239ec725
a804df0a-e21e-1e13-82f9-81bfbc2e7e0d,2015-04-09 01:03:35+0000,"","Chicago Demo",9239d243-5ccd-418f-8982-c81382d33f72
235bc057-5a90-1f75-aa47-c8fcdcae2046,2015-01-16 22:46:45+0000,"Morgan (Aidy Bryant) tries to keep her cool as she and Kyra (Cecily Strong) chat with the dance squad's captain (Amy Adams) and its guy dancers. Guest appear ...","Girlfriends Talk Show (ft. Amy Adams Golden Globe® 2015 Winner) and One Direction",ad1fc68f-1a56-458f-8410-e80f20a7b8f5
9abb99e7-5667-1cfc-8158-493868f24ee6,2015-04-21 16:00:58+0000,"YouTube Music Awards, Charli XCX, Famous, Eric Wareheim, YouTube Music, YouTube Awards, Music Awards, YTMA, YTMA 2015, YouTube Music Awards ...","what is HDFS",b49206fd-e5b7-49a9-962a-4cf62a3634d9
69f8dadc-27fb-10a9-8dbb-9f2c18c3df89,2015-04-23 08:00:46+0000,"Looking to strengthen your expertise of Cassandra and DataStax Enterprise? This DataStax Training Webinar will arm you with the knowledge and hands-on ...","DataStax Training: Everything you need to become a Cassandra Rockstar",b29c7398-f5fe-43a4-82fe-cb5e9d5947ca
b5ad55fc-01b4-1fd3-8cea-09f8dc194f4e,2015-04-03 16:00:27+0000,"","Demo: Getting Started with a Free Microsoft Intune Trial",2b8ce823-3a9e-4cd4-a564-78e00865825a
4f99f653-003e-1299-8670-d9c6d6fa2584,2015-04-22 16:01:42+0000,"Speaker(s): Kathryn Erickson, Engineering at DataStax During this session we will discuss varying recommended hardware configurations for DSE. We'll get ...","Cassandra Day Chicago 2015: DataStax Enterprise & Apache Cassandra Hardware Best Practices",1457a5f1-9013-4cec-8413-46e55ac648c4
a04e224f-fb95-1b6e-9c86-3357c586ebe6,2015-04-23 16:01:05+0000,"A proudly gay man gets offended when a coworker raises some complaints about his behavior around the office.\n\nThe Comedy Central app has full episodes of your favorite shows available\xa0now. http://on.cc.com/1e85GN8","Key & Peele - Office Homophobe",def96ddd-f1d9-4c58-b1f7-9c7f166ca7f6
2b995f13-c632-1e93-85a4-67acaacb6cd9,2015-04-21 08:00:01+0000,"visit: http://bit.ly/1IXpSBh Instant DOWNLOAD Link http://bit.ly/1IXpSBh Alterative Download link: http://bit.ly/1IXpSBh I give all credit for the songs and templates I ...","Steam Wallet Hack Free Download UPDATE WORKING APRIL",a4fc9f94-cede-40c0-9d92-6a5fea639244
ca10b7df-da24-1438-8e40-4d9001148c14,2015-02-10 16:00:00+0000,"This week, Corey talks about all the exciting announcements made at TechEd Europe!","Tuesdays with Corey: TechEd Europe Edition",4da43987-7218-4ff0-8f6c-3a905c7fbd0a
6d58bba9-8ffa-1b0f-bf9e-641f86df77ea,2015-01-16 22:46:44+0000,"When their Christmas wish expires, three women (Amy Adams, Kate McKinnon, Cecily Strong) return to their natural state. Get more SNL on Hulu Plus: ...","Singing Sisters (ft. Amy Adams Golden Globe® 2015 Winner)  - Saturday Night Live",24b7b185-2847-40b5-9dee-12121a812d56
